,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Score
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,7/29/2020 10:40,GIF,tennis,negative,15,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/8/2021 13:47,GIF,tennis,negative,5,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/6/2020 2:36,GIF,tennis,positive,60,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,7/25/2020 16:31,GIF,tennis,positive,75,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020 0:56,GIF,tennis,negative,12,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020 2:08,GIF,tennis,positive,75,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020 5:50,GIF,tennis,negative,5,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021 6:02,GIF,tennis,positive,60,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021 7:51,GIF,tennis,positive,70,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020 13:45,GIF,tennis,positive,45,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021 9:54,GIF,tennis,neutral,35,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020 18:36,GIF,tennis,positive,30,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020 1:29,GIF,tennis,positive,60,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021 11:33,GIF,tennis,neutral,35,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021 20:26,GIF,tennis,positive,45,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020 2:11,GIF,tennis,neutral,35,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020 13:37,GIF,tennis,positive,70,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021 21:15,GIF,tennis,positive,75,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021 20:07,GIF,tennis,positive,70,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020 7:38,GIF,tennis,negative,10,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020 8:23,GIF,tennis,positive,60,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021 20:45,GIF,tennis,negative,5,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021 13:23,GIF,tennis,negative,5,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020 22:58,GIF,tennis,neutral,35,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020 16:22,GIF,tennis,negative,0,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020 15:59,GIF,tennis,positive,70,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020 8:08,GIF,tennis,negative,10,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020 16:31,GIF,tennis,negative,0,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020 10:04,GIF,tennis,positive,70,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021 11:00,GIF,tennis,neutral,35,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021 19:40,GIF,tennis,negative,5,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020 19:31,GIF,tennis,negative,0,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021 6:08,video,food,positive,65,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020 3:48,video,food,negative,12,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021 22:36,video,food,negative,12,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021 1:00,video,food,positive,75,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020 14:07,video,food,neutral,35,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021 23:27,video,food,neutral,20,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020 3:17,video,food,negative,12,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021 20:02,video,food,neutral,20,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020 13:14,video,food,positive,75,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020 13:12,video,food,negative,0,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020 21:06,video,food,negative,15,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020 13:48,video,food,negative,15,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021 13:15,video,food,negative,0,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021 9:21,video,food,positive,72,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020 4:09,video,food,negative,10,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020 2:43,video,food,negative,0,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020 11:48,video,food,positive,65,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020 14:58,video,food,positive,60,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021 6:31,video,food,neutral,35,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021 23:27,video,food,positive,45,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020 23:54,video,food,positive,45,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021 1:45,video,food,negative,0,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020 13:55,video,food,positive,50,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020 8:49,video,food,positive,75,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021 4:02,video,food,negative,10,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020 22:31,video,food,positive,60,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021 12:15,video,food,positive,60,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021 4:23,video,food,positive,45,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020 0:39,video,food,positive,72,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021 8:47,video,food,neutral,20,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020 20:28,video,food,positive,75,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020 12:49,video,food,negative,0,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021 8:08,video,food,neutral,35,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021 4:02,video,food,positive,75,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020 23:43,video,food,positive,60,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021 2:48,video,food,negative,15,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021 0:55,video,food,negative,15,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021 10:45,video,food,positive,75,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020 4:17,video,food,positive,50,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020 13:54,video,food,positive,75,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020 12:12,video,food,positive,45,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020 14:55,video,food,negative,15,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021 12:04,video,food,neutral,35,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020 6:17,video,food,positive,50,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021 18:40,audio,travel,positive,45,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020 3:52,GIF,fitness,positive,30,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021 5:48,GIF,fitness,positive,50,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021 3:28,GIF,fitness,negative,0,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021 7:49,GIF,fitness,positive,30,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020 5:53,GIF,fitness,negative,12,,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,10/22/2020 23:10,GIF,fitness,negative,12,,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,6/16/2021 13:46,GIF,fitness,neutral,20,,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,8/10/2020 13:42,GIF,fitness,positive,70,,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,7/26/2020 19:34,GIF,soccer,positive,72,,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020 15:31,GIF,soccer,positive,30,,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,8/21/2020 15:22,GIF,soccer,positive,70,,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,5/31/2021 20:37,GIF,soccer,neutral,20,,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2/14/2021 6:00,GIF,soccer,neutral,20,,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2/15/2021 20:35,GIF,soccer,negative,0,,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/8/2020 14:01,video,public speaking,negative,5,,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,10/28/2020 7:37,video,public speaking,negative,12,,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,11/21/2020 19:53,video,public speaking,positive,30,,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/16/2020 22:41,video,public speaking,negative,15,,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/8/2021 12:46,video,public speaking,negative,5,,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/7/2020 6:55,video,public speaking,positive,70,,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/26/2021 16:14,video,public speaking,negative,5,,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,9/15/2020 22:47,video,public speaking,negative,12,,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,11/9/2020 0:34,video,public speaking,positive,65,,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2/1/2021 4:49,video,public speaking,neutral,20,,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,4/14/2021 18:36,video,public speaking,positive,70,,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,1/12/2021 11:57,video,public speaking,positive,65,,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,11/2/2020 22:53,video,public speaking,negative,10,,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,3/8/2021 0:05,video,public speaking,positive,60,,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/14/2020 5:11,video,public speaking,positive,70,,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,7/28/2020 9:50,video,public speaking,negative,10,,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,6/30/2020 1:25,video,public speaking,positive,70,,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,1/26/2021 19:53,video,public speaking,positive,72,,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,5/19/2021 16:20,video,public speaking,positive,72,,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,3/11/2021 23:55,video,public speaking,positive,70,,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,10/17/2020 22:39,video,public speaking,positive,70,,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,4/12/2021 17:12,video,public speaking,positive,72,,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,11/25/2020 1:57,video,public speaking,negative,5,,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/9/2021 9:41,video,public speaking,negative,0,,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,5/20/2021 17:51,video,public speaking,neutral,35,,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/30/2020 18:09,video,public speaking,negative,5,,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,10/7/2020 16:03,video,public speaking,positive,75,,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,1/11/2021 16:13,video,public speaking,negative,15,,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,12/26/2020 6:13,video,public speaking,negative,0,,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/15/2021 17:31,video,public speaking,negative,0,,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,5/21/2021 9:25,video,public speaking,negative,15,,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,11/14/2020 15:11,video,public speaking,positive,45,,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,5/5/2021 15:38,video,public speaking,positive,75,,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,8/17/2020 10:08,video,public speaking,positive,30,,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,12/31/2020 5:53,video,public speaking,positive,45,,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,11/21/2020 3:14,video,food,negative,0,,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,10/5/2020 18:00,video,food,negative,5,,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/28/2021 15:20,video,food,positive,70,,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,1/12/2021 12:14,video,food,negative,5,,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2/20/2021 0:07,video,food,negative,15,,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,7/14/2020 21:01,video,food,positive,45,,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,6/5/2021 10:04,video,food,negative,12,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,3/23/2021 1:55,video,food,positive,70,,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/18/2021 9:52,video,food,positive,70,,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,6/4/2021 16:57,video,food,positive,50,,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,1/1/2021 11:23,video,food,negative,0,,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,5/29/2021 4:16,video,food,negative,10,,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/18/2020 10:43,video,food,positive,30,,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,11/7/2020 1:54,video,food,positive,72,,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,8/11/2020 12:01,video,food,positive,50,,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,7/24/2020 18:23,video,food,negative,10,,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,10/8/2020 8:38,video,food,negative,15,,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2/5/2021 13:05,video,food,neutral,20,,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/26/2020 10:36,video,food,positive,30,,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,5/19/2021 4:30,video,food,positive,50,,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,11/15/2020 22:53,video,food,positive,75,,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2/4/2021 13:45,video,food,negative,12,,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,8/1/2020 23:38,video,food,positive,45,,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,9/22/2020 17:07,video,food,positive,75,,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/21/2021 12:47,video,tennis,positive,72,,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2/25/2021 12:05,video,tennis,neutral,35,,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,4/10/2021 9:41,video,tennis,negative,0,,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/6/2021 19:56,video,tennis,negative,12,,,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/5/2021 16:42,video,tennis,negative,12,,,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,12/14/2020 12:53,video,tennis,negative,0,,,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,3/6/2021 10:03,video,tennis,positive,60,,,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,10/12/2020 1:42,video,tennis,negative,5,,,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,11/14/2020 10:25,video,tennis,positive,50,,,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/13/2021 13:45,video,tennis,negative,5,,,
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/8/2021 11:21,video,tennis,positive,65,,,
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,11/20/2020 19:09,video,tennis,negative,15,,,
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,7/18/2020 3:52,video,tennis,positive,70,,,
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,8/27/2020 15:23,video,tennis,positive,65,,,
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,9/29/2020 2:49,video,tennis,negative,10,,,
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,8/17/2020 14:29,video,tennis,positive,50,,,
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,8/16/2020 17:45,video,tennis,positive,70,,,
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,7/6/2020 0:08,video,tennis,positive,50,,,
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,5/16/2021 13:24,video,tennis,negative,15,,,
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/20/2021 22:09,video,tennis,positive,65,,,
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/11/2021 8:54,video,tennis,negative,5,,,
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/3/2020 17:58,video,tennis,positive,45,,,
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,9/18/2020 16:29,video,tennis,positive,70,,,
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,3/27/2021 8:58,video,tennis,negative,5,,,
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,7/13/2020 21:02,video,tennis,negative,10,,,
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,1/19/2021 3:07,video,tennis,positive,75,,,
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,4/30/2021 6:11,video,tennis,positive,70,,,
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2/3/2021 18:41,video,tennis,neutral,20,,,
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10/6/2020 10:20,video,tennis,negative,0,,,
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,11/7/2020 17:59,video,tennis,positive,30,,,
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,12/22/2020 1:07,video,tennis,negative,10,,,
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,3/20/2021 14:45,video,tennis,neutral,20,,,
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/14/2020 9:02,video,tennis,positive,45,,,
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,9/20/2020 19:55,video,tennis,positive,45,,,
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,12/20/2020 16:12,video,tennis,negative,15,,,
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/8/2021 18:54,video,tennis,positive,72,,,
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,8/27/2020 15:08,video,tennis,negative,0,,,
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,5/23/2021 4:59,video,tennis,positive,70,,,
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,11/27/2020 2:50,video,tennis,positive,65,,,
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,4/16/2021 11:15,video,tennis,positive,75,,,
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5/29/2021 4:12,video,tennis,negative,5,,,
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,10/27/2020 22:11,GIF,soccer,negative,12,,,
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,4/3/2021 5:44,GIF,soccer,positive,45,,,
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,6/29/2020 7:21,GIF,soccer,negative,10,,,
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,9/24/2020 6:28,GIF,soccer,negative,5,,,
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,9/13/2020 8:14,GIF,soccer,negative,0,,,
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,8/19/2020 3:04,GIF,soccer,negative,0,,,
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,5/11/2021 19:35,GIF,soccer,positive,70,,,
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,4/2/2021 19:50,GIF,soccer,neutral,20,,,
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/22/2020 1:23,GIF,soccer,positive,70,,,
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,12/15/2020 21:35,GIF,soccer,neutral,20,,,
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,5/28/2021 7:57,GIF,soccer,positive,65,,,
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,6/9/2021 3:55,GIF,soccer,positive,65,,,
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/7/2020 15:21,GIF,soccer,positive,70,,,
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,8/8/2020 0:29,GIF,soccer,negative,10,,,
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,12/19/2020 19:32,GIF,soccer,positive,50,,,
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5/24/2021 6:17,GIF,soccer,negative,5,,,
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,1/26/2021 7:25,GIF,soccer,negative,12,,,
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,10/30/2020 16:05,GIF,soccer,positive,75,,,
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,12/18/2020 2:24,GIF,soccer,positive,30,,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,7/21/2020 16:09,GIF,soccer,negative,15,,,
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2/5/2021 15:30,GIF,soccer,positive,50,,,
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,12/10/2020 5:51,GIF,soccer,positive,70,,,
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,9/26/2020 12:50,GIF,soccer,positive,65,,,
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,1/13/2021 16:16,GIF,soccer,positive,70,,,
511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,11/12/2020 17:49,GIF,soccer,positive,50,,,
512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,3/9/2021 21:30,GIF,soccer,negative,0,,,
513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,5/18/2021 3:47,GIF,soccer,positive,60,,,
516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,8/2/2020 18:35,GIF,soccer,positive,75,,,
517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,4/14/2021 13:48,GIF,soccer,negative,5,,,
518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,12/12/2020 23:02,GIF,soccer,negative,0,,,
519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,8/24/2020 9:55,GIF,soccer,neutral,20,,,
520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,10/7/2020 9:31,GIF,soccer,positive,50,,,
521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,3/11/2021 14:45,GIF,soccer,positive,50,,,
522,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,3/30/2021 23:01,GIF,soccer,negative,0,,,
523,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,1/3/2021 4:02,GIF,soccer,neutral,35,,,
524,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/30/2021 9:31,GIF,soccer,neutral,35,,,
526,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,4/13/2021 13:42,GIF,soccer,neutral,20,,,
527,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,3/13/2021 16:37,GIF,soccer,neutral,20,,,
528,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,9/7/2020 11:48,GIF,soccer,positive,72,,,
529,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,2/6/2021 13:18,GIF,soccer,positive,30,,,
530,f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,5/18/2021 9:28,GIF,soccer,negative,15,,,
531,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,4/25/2021 9:44,GIF,soccer,positive,75,,,
532,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2/28/2021 16:15,GIF,soccer,negative,10,,,
533,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,10/22/2020 3:40,GIF,soccer,negative,0,,,
534,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/24/2021 22:19,GIF,soccer,neutral,35,,,
536,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,11/16/2020 6:37,GIF,soccer,positive,30,,,
537,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,10/25/2020 11:15,GIF,soccer,negative,10,,,
